https://github.com/hibernate/hibernate-orm/commit/726571b2704ed3ba48f950b785b96e2d90a32d38,hhh-6605 - removed override_using_modified_flag_property global property,Preventive change,preventive,,,removed,,,
https://github.com/hibernate/hibernate-orm/commit/d7904dbf0d18ecee09209745bd49d46805df79c2,moved logic to separate classes added new cases merge logic for collectionchangeworkunits,Preventive change,preventive,,,moved to separate merge for,added new,,
https://github.com/hibernate/hibernate-orm/commit/587c228973e152323335057de49b8f09a05ec06b,hhh-5580 - moving queries from auditreader to entitieschangedinrevisionmanager,Preventive change,preventive,,,moving from,,,
https://github.com/hibernate/hibernate-orm/commit/13c9fd4f9d177fb7d022c72d674f1a23b909c443,hhh-5580 - persisting entity name by default,Confused,preventive,,,persisting name,,,
https://github.com/hibernate/hibernate-orm/commit/c7293c2170a21c84fd3aa766157deab4b7fe1d9a,hhh-6171 restructering packages especially a new package for the entity binders this is consistent w/ the glboal package which contains the binders for entity unrelated binding,Preventive change,preventive,,,restructuring,new consistence,,
https://github.com/hibernate/hibernate-orm/commit/fc94dd07eb32c457ca1eda5f5b42638de964608b,hhh-6230 splitting orghibernatemetamodelstate into orghibernatemetamodelbindingstate and orghibernatemetamodelrelationalstate not 100% if this is the best structure but seems in all cases better then orghibernatemetamodelstate,Preventive change,preventive,,,splitting into,best structure better,Not 100%,
https://github.com/hibernate/hibernate-orm/commit/db4e0b0c52f24770e3c2d576cebbd1db372cf0b0,hhh-6230 formatting and typo fix in method name,Preventive change,preventive,preventive,,Formatiing typo name,fix,,
https://github.com/hibernate/hibernate-orm/commit/85b0725c2835357d715bf2550c78bad8bfc51bf8,hhh-6202 cleanup of existing classes replacing todo with assertionfailure,"preventive change, perfective change",preventive,,,clean up replacing with,,,
https://github.com/hibernate/hibernate-orm/commit/0278966b2eb2f112d0a66d8e4af97d6ab2617406,removing obsolete domhelper removing dom4j methods from mappinghelper removing getclassvalue because classloaderservice should be used,Preventive change,preventive,,,removing obsolelte,used,,
https://github.com/hibernate/hibernate-orm/commit/996d567731bcb2b444d83f185473f78b3fc49e84,hhh-6214 converting regionfactory to a service,Preventive change,preventive,,,converting to,,,
https://github.com/hibernate/hibernate-orm/commit/cfb4f1ded8a024b6703267430f0b046b6c323d24,hhh-2578 - redesign sessionfactory building,Preventive change,preventive,,,redesign,,,
https://github.com/hibernate/hibernate-orm/commit/627b4ea6a14894e622e1ade0e914f75918b47123,hhh-6164 - prefer regsitering jta syncs via transactionmanager,Preventive change,preventive,preventive,,prefer,,,
https://github.com/hibernate/hibernate-orm/commit/ff74ceaaa46951b6da0bfebd7fba5eda79b6714b,hhh-6155 - migrate ohimpl package to ohinternal,Preventive change,preventive,preventive,,migrate to,,,
https://github.com/hibernate/hibernate-orm/commit/20064fa743cb3ec34e732d7fd6f5719d8b119ddf,hhh-6146 - remove sfsettenantidentifier add to withoptions selections,Preventive change,preventive,,,remove,add to,,
https://github.com/hibernate/hibernate-orm/commit/bd82732deeee6db423e1dc5e6a590e90c5ec15b7,"hh-6131 : updates for ""xml"" prefix for jaxb-generated classes",Preventive change,preventive,preventive,,updates for,,,
https://github.com/hibernate/hibernate-orm/commit/303691c80e251d2a1ad3512772e97f5d19786bb1,hhh-5914 - remove deprecated hibernate type constants from orghibernatehibernate and manuals,Preventive change,preventive,,,remove deprecated,,,
https://github.com/hibernate/hibernate-orm/commit/e1ba813122cb5965face492010a086ef04298b02,hhh-6114 restructuring packages to accommodate for all required annotation binding code,Preventive change,preventive,preventive,,restructuring,,,
https://github.com/hibernate/hibernate-orm/commit/014702fa2357ebef1d278cb990b1d8ca0c12b9fd,"hhh-6092 : moved hbm xml processing logic into ""domainstate"" objects used to initialize binding",Preventive change,preventive,preventive,,Moved into,used,,
https://github.com/hibernate/hibernate-orm/commit/6504cb6d78740d2a4695096463f40baf18c9af11,hhh-6098 - slight naming changes in regards to new logging classes,Preventive change,preventive,,,naming changes,new,,
https://github.com/hibernate/hibernate-orm/commit/7767dfbc06bf0c7db190e48c2af91a269923435e,hhh-5615 replaced slf4j references with jboss-logging for a few classes that fell through the cracks,Preventive change,preventive,,,replaced with,fell through,,
https://github.com/hibernate/hibernate-orm/commit/82d2ef4b1fd4d2c3f33bd5df7697d2437d8c72a5,hhh-6025 - remove cglib dependencies,Preventive change,preventive,,,remove dependencies,,,
https://github.com/hibernate/hibernate-orm/commit/fcc4593eb3775db7d6c61afa240d2809934c3743,hhh-5650 - pull documentation building into 'release' module,confused,preventive,,,pull into,,,
https://github.com/hibernate/hibernate-orm/commit/73e85ee761a455a12aab7132bfa308fa50c6680a,hhh-5781 - refactor code in orghibernatejdbc to spi/internal and remove obsolete code,Preventive change,preventive,,,refactor remove obsolete,,,
https://github.com/hibernate/hibernate-orm/commit/4d5b9f1ca13093325f05a1295449c3a92cc65463,hhh-5949 - migrate complete and integrate transactionfactory as a service,Preventive change,preventive,not architectural change,,migrate,integrate,,
https://github.com/hibernate/hibernate-orm/commit/4ffba763cf6645e722a2deeea552f998ec7dc22a,hhh-5916 use persisterclassprovider in binders,Preventive change,preventive,preventive,,,use,,
https://github.com/hibernate/hibernate-orm/commit/b2a79676243a224b4c20bdd6f252ab88156929d4,hhh-5903 - rename servicesregistry to serviceregistry,Preventive change,preventive,,,rename to,,,
https://github.com/hibernate/hibernate-orm/commit/011d7e1114adfceca6e54e340ed814f414fb4ce6,hhh-5903 - rename servicesregistry to serviceregistry,Preventive change,preventive,,,rename to,,,
https://github.com/hibernate/hibernate-orm/commit/9b7eb48b559b417e1b2f17a5cadff8ee2f7ce03b,replaced references to slf4j with references to new jbosslogginglogger implementations and i18n'd where it was clear how to do so,Preventive change,preventive,,,replaced with,new implementation,,
https://github.com/hibernate/hibernate-orm/commit/a9b1425f3f07021dae556e710b2bdfdc3812661b,replaced references to slf4j with references to new jbosslogginglogger implementations and i18n'd where it was clear how to do so,Preventive change,preventive,,,,,,
https://github.com/hibernate/hibernate-orm/commit/89393c5e9eb3064b031702834d7cee5ec8ba2a41,hhh-5588 removing enversexeption and using hibernateexception instead,Preventive change,preventive,,,removing instead,using,,
https://github.com/hibernate/hibernate-orm/commit/9f4ff8ae9097077d3a711c7de649f21ec11436ab,hhh-8786 - find refresh lock should throw locktimeoutexception or pessimisticlockexception when lock problems occur hhh-12570 - mariadb 103 adds support for lock timeouts via wait plus nowait,"Preventive Change, Perfective Chnage",perfective,,test,adds support,,,
https://github.com/hibernate/hibernate-orm/commit/3834c4d149fc3f73c2fd7fb5af254608e4556204,hhh-12556 share data structures between similar loadplan based entityloaders,Preventive Change   ,perfective,perfective,test,share,,,
https://github.com/hibernate/hibernate-orm/commit/cb68d60ce313ea3736d7af1894f9b5861c4485b5,hhh-12505 - add possibility to disable metadata scanning,Perfective Change,perfective,,test,add to disable,,,
https://github.com/hibernate/hibernate-orm/commit/f1263f8c7ca59f01a5df3ce675908886b6f6ee5e,hhh-12133 - create managedbeanregistry and managedbean - addressed concerns discussed with yoann,Perfective Change,perfective,perfective,test,create addressed,,,
https://github.com/hibernate/hibernate-orm/commit/0d9b1c54cd6644509c364fc6f59d4e50c61e7878,hhh-10541 - create vibur dbcp connection pool module,Perfective Change,perfective,perfective,test,create,,,
https://github.com/hibernate/hibernate-orm/commit/50070eabddd9106681c729a56c5bfcdeddb69d4b,hhh-2558 - allow batching inserts for multi-table entities hhh-5797 - improve batching for entity updates or deletes that use secondary tables,Perfective Change,perfective,,test,allow improve,,,
https://github.com/hibernate/hibernate-orm/commit/675890134f46ce71cb7981ca9b3781d9d5f5c729,hhh-11019 - extend delayedpostinsertidentifier support to include checks for flushmode (extended pc),Confused,perfective,,test,extend support,,,
https://github.com/hibernate/hibernate-orm/commit/b711e14a6c1897ae95263eed21e697644b876489,hhh-10294 entitygraph improvement: for each jpa attribute generate also a string constant holding the attribute field name,Perfective Change,perfective,,test,improvement generate,,,
https://github.com/hibernate/hibernate-orm/commit/b1775c2502e8939b2af0f2db7b658ff8852fc837,hhh-11798: provide method for overriding delete statement in globaltemporarytablebulkidstrategy,Perfective Change,perfective,,test,provide for,,,
https://github.com/hibernate/hibernate-orm/commit/4efac1369ac00e6c25619c94c527a9efaa4ca596,hhh-10294 entitygraph improvement: for each jpa attribute generate also a string constant holding the attribute field name,Perfective Change,perfective,,test,,,,
https://github.com/hibernate/hibernate-orm/commit/90cabb43ad8b186d73cb6b310fb2fd6774ffe44f,"hhh-12135 - support for attributeconverters as cdi beans initial work to get attributeconverter support to be able to integrate with managedbeanregistry there is a lot of ""infrastructure"" changes because the old code assumed we could instantiate the converter as soon as we knew the class which precludes lookup in the registry later",Perfective Change,perfective,perfective,test,initial work,,,
https://github.com/hibernate/hibernate-orm/commit/59c3baae3271247bed516fe50952b65be1a27e5b,hhh-12146 - support enabling caching at any level within a mapped hierarchy,Perfective Change,perfective,,test,support enabling,,,
https://github.com/hibernate/hibernate-orm/commit/9af565510064635dba7e48087ab4e8f5ef439f0d,hhh-12148 - add setting indicating if the value stored in the table used by the is the last value used or the next value to be used,Confused,perfective,,test,add,,,
https://github.com/hibernate/hibernate-orm/commit/9a75fa8d979185b6014a814bf3ffd09e32143939,hhh-12125 - support using generator name as implicit sequence/table name,Perfective Change,perfective,perfective,test,support,,,
https://github.com/hibernate/hibernate-orm/commit/d2a19c9a7794df7e2f4367e8d86a9cda05a0d978,hhh-12007 : executing jpa query results in persistence of new/unmanaged entity,Perfective Change,perfective,perfective,test,executing,,,
https://github.com/hibernate/hibernate-orm/commit/1cb10729b05f480a81b04605b8f391d4b3f9db54,hhh-12058 - criteria literalhandlingmode can only be configured programatically we need to support string-based configurations as well,Perfective Change,perfective,,test,need support,,,
https://github.com/hibernate/hibernate-orm/commit/82b312dd2154ae871e90670375b70a9291f14820,hhh-9746 - improve hibernate-spatial integration, plus added copyright headers,Perfective Change,perfective,perfective,improve,,,
https://github.com/hibernate/hibernate-orm/commit/9ccd3318312c8a365fea516eb4ca8a3d042f3386,hhh-6509 - using jboss message logger for logging,Perfective Change,perfective,,test,using,,,
https://github.com/hibernate/hibernate-orm/commit/f0bb66fe8bcb19e164a6cba0ef5819927fe6b6dd,hhh-6509 - updates log interface to newer version,Perfective Change,perfective,adaptive,test,updates,,,
https://github.com/hibernate/hibernate-orm/commit/06b6135a11189ba4e24d4f5085b69c94e6420474,"hhh-9724 - more complete ""temp table"" coverage and allow dialects to influence which strategy is used - initial work",Confused,perfective,,test,more coverage initial work,,,
https://github.com/hibernate/hibernate-orm/commit/2c968538a542fd5f6c705745f235be118c07370a,hhh-9728 - audit settings to decide what should become a sessionfactoryserviceregistry service,Perfective Change,perfective,,test,to decide,,,
https://github.com/hibernate/hibernate-orm/commit/978640909623ae014e1dfe92e0e2cf59b641bba5,hhh-9550 - allow a dialect to specify the level of catalog/schema support,Perfective Change,perfective,perfective,test,allow support,,,
https://github.com/hibernate/hibernate-orm/commit/5d365cfa00b23cba90a208815c1e5d6a0ba686dc,hhh-9524 - make it pluggable how generationtypeauto is mapped,Perfective Change,perfective,,test,make,,,
https://github.com/hibernate/hibernate-orm/commit/9901f85f779d0c0c179cc19fc656fd96d5c8cf15,hhh-465 - order by nulls first / last,Perfective Change,perfective,perfective,test,order by,,,
https://github.com/hibernate/hibernate-orm/commit/7a1c155099705749e73baaa97d6d0affeaf04944,hhh-9577 - make uuid generation the default (auto) for uuid type,  - Dialect specific  handling,"Perfective Change, Corrective Chnage",perfective,test,make generation,,,
https://github.com/hibernate/hibernate-orm/commit/4615ae1018b0d83b7bc6f890a3287870a2d0dd86,- hhh-9324: avoids creation of limithandler instances for every query,Perfective Change,perfective,perfective,test,creation,,,
https://github.com/hibernate/hibernate-orm/commit/6f6b3264f3b87ea1478c7af2e0b8ac8bb046be4a,hhh-9043 added the ability to customize the modified field name for audited fields,Perfective Change,perfective,,test,added ability,,,
https://github.com/hibernate/hibernate-orm/commit/4bf3b162ad00ee977d65c02ef0f6db6fe29bde85,hhh-9467 : cannot enable namingstrategydelegator implementations using standalone schema tools,Perfective Change,perfective,perfective,test,enable implementation,,,
https://github.com/hibernate/hibernate-orm/commit/fa8383a22ea3b943e7cf773e71f4458b3121ab5c,hhh-8401 : support fractional seconds on mysql 57 (cherry picked from commit fe94cda1d1a2ede18b5a577e3ac80db85a806ef3),Perfective Change,perfective,adaptive,test,support on,,,
https://github.com/hibernate/hibernate-orm/commit/dedd24afc211a676da591259aee2f72eacf2dc15,hhh-8683 class orghibernateenginespientityentry consumes lots of memory,Perfective Change,perfective,,test,consumes,,,
https://github.com/hibernate/hibernate-orm/commit/de16eaf5a809b5fb26be7bf4404978ca07596115,hhh-9258 osgisessionfactoryservice does not handle servicecontributors,Perfective Change,perfective,perfective,test,handle,,,
https://github.com/hibernate/hibernate-orm/commit/36e35207f6f30f0236844dbcf898714070ad8cfe,hhh-9231 avoid updating collection 2lc if contains entity added in tx (cherry picked from commit 3b098a94d3463086a230d6dbc1254e9ecbf76cda),Confused,perfective,,test,avoid,,,
https://github.com/hibernate/hibernate-orm/commit/ceaf2e320fd743357beb8eb9f4a6524d0c96e60b,hhh-9269 store persister to referencecacheentryimpl to avoid costly lookup at read time,Perfective Change,perfective,,test,store avoid,,,
https://github.com/hibernate/hibernate-orm/commit/ac06799a551724b4ea654f13da1ac0f9064b6eb1,hhh-9190 introducing queryplanfactory service contract in order to make creation of native query plans customizable,Perfective Change,perfective,perfective,test,introducing,,,
https://github.com/hibernate/hibernate-orm/commit/99be129200eb5be5d76a90cca1acad0771361744,hhh-8495 - support ilike in hibernate envers,Confused,perfective,,test,support,,,
https://github.com/hibernate/hibernate-orm/commit/346d958c20d9727a32ebfa8253a128d13bc1136f,hhh-8518 - validate transfers all query settings,Perfective Change,perfective,perfective,test,validate,,,
https://github.com/hibernate/hibernate-orm/commit/bcd6185809ecf9202267134d646037e8acdd0939,hhh-4910 the collection cache is evicted if a related collection element is inserted removed or updated hhh-4910 minor fixes hhh-4910 make this feature configurable,Perfective Change,perfective,"perfective, corrective",test,make feature,,,
https://github.com/hibernate/hibernate-orm/commit/31f50f328024b83f65f55856df25182cb92c5ed8,hhh-8515 - string string) should throw iae if result set mapping name(s) do not exist,Perfective Change,perfective,perfective,test,should,,,
https://github.com/hibernate/hibernate-orm/commit/8dae133bbab95e872dcaf9ee05437023e32dd611,hhh-4577 - 2l query cache: low performance of flush and commit due many unnecessary (pre)invalidate calls on updatetimestampscache,Perfective Change,perfective,perfective,,low performance,unnecessary invalidate,,
https://github.com/hibernate/hibernate-orm/commit/7bca11a5047e5346c10779d7d663e63f7c4ecb25,hhh-4577: improved performance of actionqueue the actionqueue has been seriously refactored an executablelist class has been created to manage each list of actions and it includes serialization behaviour that was previously in actionqueue prevalidate behaviour has changed - prevalidate is now called once per execution list rather than once per execution a case has been added for executablelist there is also a new method on the executable interface,Perfective Change,perfective,,,improved performance created added new,refactored,changed,
https://github.com/hibernate/hibernate-orm/commit/a2da42999737c61475df3b4a9999bd8f0a30aa89,hhh-8426 add defaultscrollmode to dialect,Perfective Change,perfective,perfective,,add to,,,
https://github.com/hibernate/hibernate-orm/commit/6beb5acb4bdcbe07e981a6017d69b3c4f71a4480,hhh-8415 - throw exception types expected by jpa spec wrt storedprocedurequery,Perfective Change,perfective,perfective,,expected by,,,
https://github.com/hibernate/hibernate-orm/commit/1a3a2a52a2e15d04e41cd5c171fdb5cd4a5f26d5,hhh-8400 - positional parameters defined on namedstoredprocedurequery not applied,Confused,perfective,,,defined, not applied,,
https://github.com/hibernate/hibernate-orm/commit/54bb0cb28400a18a0f4c14667a217b8f115f4cab,hhh-7992 updated to reflect session spi change,Perfective Change,perfective,,,updated to reflect chnage,,,
https://github.com/hibernate/hibernate-orm/commit/ec11902a92e5b9ad06b94e7109427d1b7520d98e,hhh-7992 - add a base session delegator implementation,Perfective Change,perfective,perfective,,add implementation,,,
https://github.com/hibernate/hibernate-orm/commit/c56bb23ef5da11aa7243e378c660ef4cd54f16ce,hhh-5951 - strategy for deciding jtaplatform when an explicit one not specified,Perfective Change,perfective,,,strategy for,not specified,,
https://github.com/hibernate/hibernate-orm/commit/6062eb67ea7f34ac66104a0b57f1edad681eaec0,hhh-7914 - improve new stored procedure call support,Perfective Change,perfective,,,improve new support,,,
https://github.com/hibernate/hibernate-orm/commit/5de1677ce73b87024a3d93f62b92c55ab5774960,hhh-7914 - improve new stored procedure call support,Perfective Change,perfective,,,,,,
https://github.com/hibernate/hibernate-orm/commit/cd76f86f0207f1b014fcaf07c296c40854713a45,hhh-6643 criteria doesn't support a chaining of 2 not restrictions (sql = not not criterion),Perfective Change,perfective,perfective,,support,doesn�t,not specified,
https://github.com/hibernate/hibernate-orm/commit/9c3998dade2af4b73d7745fa6e6d2788bd7872ce,"hhh-7872 - improved l2 cache storage of ""reference"" data",Perfective Change,perfective,,,improved,,,
https://github.com/hibernate/hibernate-orm/commit/2ff69d24c423d3e95e65606f1c836c975dc2a7c9,"hhh-7872 - improved l2 cache storage of ""reference"" data",Perfective Change,perfective,,,improved,,,
https://github.com/hibernate/hibernate-orm/commit/7b05f4aed8845d4ccefce71eea438b81be10610e,hhh-7797 initial attempt at using uniquedelegate within metamodel,Perfective Change,perfective,,,intial using,,,
https://github.com/hibernate/hibernate-orm/commit/2fad160bd69df9ffa3b5b18272316a931692fdff,hhh-7835 inefficient implementation of jarvisitorfactorygetbytesfrominputstream,Confused,perfective,,,inefficient implementation,,,
https://github.com/hibernate/hibernate-orm/commit/0ab36bed8ccc70f3e30c9f0efe6a5060ccafc958,hhh-7725 - make handling multi-table bulk hql operations more pluggable,Perfective Change,perfective,,,Make handling more,pluggable,,
https://github.com/hibernate/hibernate-orm/commit/9f0bbe10a61303a665ad319ab92a3bb805d6801a,hhh-7725 - make handling multi-table bulk hql operations more pluggable,Perfective Change,perfective,,,,,,
https://github.com/hibernate/hibernate-orm/commit/363048f44a1fec9d20b8d25be7e4a1fae3ee5ce0,hhh-7669 - oracle sequences ordered,Preventive change,perfective,perfective,,ordered,,,
https://github.com/hibernate/hibernate-orm/commit/3e69b7bd539f6c04e1489ef5ddc69e58a07ecf35,hhh-7725 - make handling multi-table bulk hql operations more pluggable,Perfective Change,perfective,,,,,,
https://github.com/hibernate/hibernate-orm/commit/e57c822cbca56ab4d5621b045d1910ebb58da99c,hhh-7553 use new infinispan configuration exclusively,Perfective Change,perfective,perfective,,use new exclusively,,,
https://github.com/hibernate/hibernate-orm/commit/d7e58c794dcdef423114e8b0a0086998dd240348,hhh-7554 transform global statistics override to new configuration,Perfective Change,perfective,perfective,,transform to new,,,
https://github.com/hibernate/hibernate-orm/commit/a074d3244da44bfdd8c2e86fe679a20367bebc87,hhh-7640 improve single node infinispan 2lc performance * use an infinispan cache to maintain pending puts which avoids the need to control it's memory consumption in the critical path of putfromload * this cache is shared by all regions and it's configured with aggressive expiration settings to avoid piling up pending put operations * added a 2lc stress that behaivour and performance of 2lc under multiple situations such as entity inserts updates find via pk find via query and deletes * some other minor performance enhancements such as avoiding classloader aware cache wrapper if using 2lc locally * remove cache adapter to reduce construction of useless objects * cache flagged caches in order to avoid recomputing decorated caches all the time which reduces memory consumption * skip locking for timestamp updates and separate timestamp region implementations for local vs clustered scenarios,Perfective Change,perfective,,,improve performance use maintain enhancement reduces implementation,avoid locking,remove,
https://github.com/hibernate/hibernate-orm/commit/121f495ff8b30bfae9487e675ea8a176ec6907ba,hhh-4635 oracle ora-24816 inserting and updating data for entities containg lob attributes,Perfective Change,perfective,perfective,,updating,,,
https://github.com/hibernate/hibernate-orm/commit/5aad2bf84b8fee8ceb1c588cddc4a654007022a2,hhh-7621 - allow datasource to be passed into entitymanagerfactorybuilder,Perfective Change,perfective,,,allow to,,,
https://github.com/hibernate/hibernate-orm/commit/d0f88347af9048e6756dc8a7b277495b7430563b,hhh-7620 - allow validatorfactory to be passed into entitymanagerfactorybuilder : reordered emf builder processing to better allow late validatorfactory and datasource (hhh-7621) passing,Perfective Change,perfective,,,allow to reordered better,,,
https://github.com/hibernate/hibernate-orm/commit/595f068977552d42652665c1654341117daf1d77,hhh-7620 - allow validatorfactory to be passed into entitymanagerfactorybuilder,Perfective Change,perfective,,,,,,
https://github.com/hibernate/hibernate-orm/commit/970bd8679e8e019a16e005d8db29c5c3681031fb,hhh-1123 cannot put more than 1000 elements in a inexpression,Perfective Change,perfective,perfective,,,cannot put,,
https://github.com/hibernate/hibernate-orm/commit/d52a20a6933bbcc344839c0b0c8cb91fd2eb491f,hhh-7552 - new strategyselectorservice : initial work,Perfective Change,perfective,perfective,,new initial work,,,
https://github.com/hibernate/hibernate-orm/commit/467258cffa105943877596b58c48beece070a29d,hhh-7457 - enable loading of collections thats been detached from session,Perfective Change,perfective,,,enable,,,
https://github.com/hibernate/hibernate-orm/commit/219707df1d85596af9fda12cbb7a65c612d71bba,hhh-7387 - integrate draft 6 of the jpa 21 spec : ref_cursor param handling,Perfective Change,perfective,,,handling spec,integerate,,
https://github.com/hibernate/hibernate-orm/commit/4174c146754c8a91566f35c58b096a0dd8e17c53,hhh-7387 - integrate draft 6 of the jpa 21 spec : update/delete criterias,Perfective Change,perfective,,,spec,integerate,,
https://github.com/hibernate/hibernate-orm/commit/3edb72db4844c10aa8490472c4b1af05d75076ab,hhh-7387 - integrate draft 6 of the jpa 21 spec : addnamedquery support,Perfective Change,perfective,,,spec support,,,
https://github.com/hibernate/hibernate-orm/commit/e0a09dbd793f247af85f276a92a07c17e635cdf3,"hhh-6970 - expand notion of ""natural id mutability"" to ternary value",Confused,perfective,,,expand of,,,
